dispositif,nombre_demandes_deposees,nombre_salaries_concernes,nombre_heures_demandees,nombre_etablissements_concernes,reg,libelle_region,dep,libelle_departement,code_section_nace17,libelle_section_nace17,date_maj
Activite Partielle,95.00,3620.00,1090840.00,75.00,84,Auvergne-Rhône-Alpes,73,Savoie,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,15.00,300.00,73245.00,10.00,84,Auvergne-Rhône-Alpes,73,Savoie,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,500.00,11170.00,3544745.00,440.00,84,Auvergne-Rhône-Alpes,73,Savoie,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,75.00,1290.00,531605.00,70.00,84,Auvergne-Rhône-Alpes,73,Savoie,DE,Industries extractives,2020-07-21
Activite Partielle,1545.00,12290.00,5373510.00,1425.00,84,Auvergne-Rhône-Alpes,73,Savoie,FZ,Construction,2020-07-21
Activite Partielle,2910.00,17900.00,7412670.00,2730.00,84,Auvergne-Rhône-Alpes,73,Savoie,GZ,Commerce,2020-07-21
Activite Partielle,425.00,12565.00,3677395.00,370.00,84,Auvergne-Rhône-Alpes,73,Savoie,HZ,Transports et entreposage,2020-07-21
Activite Partielle,2415.00,20465.00,6906520.00,2260.00,84,Auvergne-Rhône-Alpes,73,Savoie,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,145.00,910.00,336060.00,130.00,84,Auvergne-Rhône-Alpes,73,Savoie,JZ,Information et communication,2020-07-21
Activite Partielle,340.00,1050.00,415670.00,315.00,84,Auvergne-Rhône-Alpes,73,Savoie,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,350.00,1895.00,696320.00,335.00,84,Auvergne-Rhône-Alpes,73,Savoie,LZ,Activités immobilières,2020-07-21
Activite Partielle,1845.00,18415.00,6277250.00,1650.00,84,Auvergne-Rhône-Alpes,73,Savoie,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,710.00,5980.00,1228765.00,645.00,84,Auvergne-Rhône-Alpes,73,Savoie,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1240.00,7530.00,2521865.00,1055.00,84,Auvergne-Rhône-Alpes,73,Savoie,RU,Autres activités de services,2020-07-21
Activite Partielle,195.00,440.00,142435.00,170.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,250.00,2745.00,1449905.00,240.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,90.00,4325.00,1465395.00,75.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,25.00,2325.00,1421795.00,20.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,525.00,9520.00,4006985.00,475.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,90.00,1395.00,397570.00,85.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,DE,Industries extractives,2020-07-21
Activite Partielle,1350.00,11720.00,5474585.00,1235.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,FZ,Construction,2020-07-21
Activite Partielle,2590.00,17880.00,7829390.00,2390.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,GZ,Commerce,2020-07-21
Activite Partielle,335.00,9910.00,3449025.00,305.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1325.00,9135.00,4912660.00,1205.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,150.00,1365.00,526390.00,135.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,JZ,Information et communication,2020-07-21
Activite Partielle,370.00,1755.00,840460.00,345.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,175.00,750.00,292510.00,165.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,LZ,Activités immobilières,2020-07-21
Activite Partielle,1480.00,19500.00,6271820.00,1345.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,875.00,7700.00,2390035.00,770.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1145.00,6185.00,2251205.00,990.00,27,Bourgogne-Franche-Comté,21,Côte-d'Or,RU,Autres activités de services,2020-07-21
Activite Partielle,70.00,650.00,290270.00,60.00,27,Bourgogne-Franche-Comté,25,Doubs,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,310.00,2370.00,791665.00,270.00,27,Bourgogne-Franche-Comté,25,Doubs,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,150.00,6275.00,2121965.00,95.00,27,Bourgogne-Franche-Comté,25,Doubs,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,60.00,28930.00,7149985.00,30.00,27,Bourgogne-Franche-Comté,25,Doubs,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,885.00,23320.00,9431030.00,650.00,27,Bourgogne-Franche-Comté,25,Doubs,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,80.00,1205.00,425100.00,70.00,27,Bourgogne-Franche-Comté,25,Doubs,DE,Industries extractives,2020-07-21
Activite Partielle,1175.00,9245.00,3851410.00,1060.00,27,Bourgogne-Franche-Comté,25,Doubs,FZ,Construction,2020-07-21
Activite Partielle,2465.00,15200.00,6643065.00,2220.00,27,Bourgogne-Franche-Comté,25,Doubs,GZ,Commerce,2020-07-21
Activite Partielle,310.00,7930.00,2604835.00,255.00,27,Bourgogne-Franche-Comté,25,Doubs,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1200.00,7360.00,3292600.00,950.00,27,Bourgogne-Franche-Comté,25,Doubs,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,120.00,675.00,270960.00,100.00,27,Bourgogne-Franche-Comté,25,Doubs,JZ,Information et communication,2020-07-21
Activite Partielle,375.00,2245.00,976955.00,330.00,27,Bourgogne-Franche-Comté,25,Doubs,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,175.00,860.00,299715.00,155.00,27,Bourgogne-Franche-Comté,25,Doubs,LZ,Activités immobilières,2020-07-21
Activite Partielle,1300.00,22250.00,7584275.00,1110.00,27,Bourgogne-Franche-Comté,25,Doubs,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,1020.00,8685.00,2923730.00,915.00,27,Bourgogne-Franche-Comté,25,Doubs,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1260.00,6980.00,2208475.00,1055.00,27,Bourgogne-Franche-Comté,25,Doubs,RU,Autres activités de services,2020-07-21
Activite Partielle,55.00,175.00,50195.00,50.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,105.00,925.00,358180.00,100.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,30.00,1415.00,821410.00,25.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,15.00,8130.00,2540130.00,10.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,305.00,7270.00,4185020.00,255.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,35.00,310.00,125065.00,35.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,DE,Industries extractives,2020-07-21
Activite Partielle,520.00,3180.00,1463695.00,475.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,FZ,Construction,2020-07-21
Activite Partielle,825.00,4200.00,1783780.00,775.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,GZ,Commerce,2020-07-21
Activite Partielle,145.00,2285.00,1099315.00,125.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,HZ,Transports et entreposage,2020-07-21
Activite Partielle,330.00,1705.00,732150.00,285.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,30.00,155.00,59710.00,20.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,JZ,Information et communication,2020-07-21
Activite Partielle,110.00,685.00,408655.00,105.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,40.00,255.00,86135.00,40.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,LZ,Activités immobilières,2020-07-21
Activite Partielle,390.00,5340.00,1443940.00,340.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,370.00,4620.00,1758305.00,340.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,345.00,1840.00,635170.00,300.00,27,Bourgogne-Franche-Comté,70,Haute-Saône,RU,Autres activités de services,2020-07-21
Activite Partielle,70.00,440.00,134255.00,65.00,27,Bourgogne-Franche-Comté,39,Jura,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,190.00,1105.00,481170.00,180.00,27,Bourgogne-Franche-Comté,39,Jura,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,40.00,1495.00,597935.00,30.00,27,Bourgogne-Franche-Comté,39,Jura,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,10.00,885.00,653370.00,10.00,27,Bourgogne-Franche-Comté,39,Jura,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,485.00,10485.00,6763385.00,420.00,27,Bourgogne-Franche-Comté,39,Jura,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,50.00,605.00,272730.00,50.00,27,Bourgogne-Franche-Comté,39,Jura,DE,Industries extractives,2020-07-21
Activite Partielle,630.00,4840.00,2208745.00,580.00,27,Bourgogne-Franche-Comté,39,Jura,FZ,Construction,2020-07-21
Activite Partielle,1205.00,7120.00,3220975.00,1125.00,27,Bourgogne-Franche-Comté,39,Jura,GZ,Commerce,2020-07-21
Activite Partielle,160.00,2370.00,1153115.00,145.00,27,Bourgogne-Franche-Comté,39,Jura,HZ,Transports et entreposage,2020-07-21
Activite Partielle,590.00,2940.00,1621360.00,525.00,27,Bourgogne-Franche-Comté,39,Jura,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,45.00,200.00,78465.00,35.00,27,Bourgogne-Franche-Comté,39,Jura,JZ,Information et communication,2020-07-21
Activite Partielle,175.00,745.00,373670.00,160.00,27,Bourgogne-Franche-Comté,39,Jura,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,60.00,245.00,88660.00,50.00,27,Bourgogne-Franche-Comté,39,Jura,LZ,Activités immobilières,2020-07-21
Activite Partielle,480.00,5080.00,1969135.00,445.00,27,Bourgogne-Franche-Comté,39,Jura,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,360.00,3370.00,1075525.00,335.00,27,Bourgogne-Franche-Comté,39,Jura,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,540.00,2010.00,844945.00,480.00,27,Bourgogne-Franche-Comté,39,Jura,RU,Autres activités de services,2020-07-21
Activite Partielle,60.00,300.00,146770.00,50.00,27,Bourgogne-Franche-Comté,58,Nièvre,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,90.00,420.00,159860.00,80.00,27,Bourgogne-Franche-Comté,58,Nièvre,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,30.00,815.00,292850.00,25.00,27,Bourgogne-Franche-Comté,58,Nièvre,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,20.00,1100.00,493060.00,15.00,27,Bourgogne-Franche-Comté,58,Nièvre,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,200.00,5515.00,2340435.00,165.00,27,Bourgogne-Franche-Comté,58,Nièvre,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,40.00,470.00,221115.00,40.00,27,Bourgogne-Franche-Comté,58,Nièvre,DE,Industries extractives,2020-07-21
Activite Partielle,500.00,3055.00,1395795.00,450.00,27,Bourgogne-Franche-Comté,58,Nièvre,FZ,Construction,2020-07-21
Activite Partielle,805.00,4685.00,2129155.00,740.00,27,Bourgogne-Franche-Comté,58,Nièvre,GZ,Commerce,2020-07-21
Activite Partielle,130.00,3070.00,1155900.00,105.00,27,Bourgogne-Franche-Comté,58,Nièvre,HZ,Transports et entreposage,2020-07-21
Activite Partielle,425.00,2060.00,971710.00,350.00,27,Bourgogne-Franche-Comté,58,Nièvre,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,35.00,165.00,109100.00,35.00,27,Bourgogne-Franche-Comté,58,Nièvre,JZ,Information et communication,2020-07-21
Activite Partielle,115.00,390.00,164875.00,105.00,27,Bourgogne-Franche-Comté,58,Nièvre,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,60.00,170.00,82575.00,55.00,27,Bourgogne-Franche-Comté,58,Nièvre,LZ,Activités immobilières,2020-07-21
Activite Partielle,400.00,4540.00,1384720.00,350.00,27,Bourgogne-Franche-Comté,58,Nièvre,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,305.00,2940.00,694200.00,255.00,27,Bourgogne-Franche-Comté,58,Nièvre,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,420.00,1965.00,704160.00,350.00,27,Bourgogne-Franche-Comté,58,Nièvre,RU,Autres activités de services,2020-07-21
Activite Partielle,150.00,475.00,188995.00,135.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,310.00,2570.00,1243650.00,275.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,85.00,4775.00,1963955.00,70.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,25.00,4875.00,1134335.00,20.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,715.00,16375.00,7055380.00,595.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,90.00,1180.00,499460.00,85.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,DE,Industries extractives,2020-07-21
Activite Partielle,1415.00,10305.00,4864205.00,1295.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,FZ,Construction,2020-07-21
Activite Partielle,2715.00,16130.00,8039255.00,2470.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,GZ,Commerce,2020-07-21
Activite Partielle,330.00,6080.00,2967180.00,305.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1395.00,6860.00,3180440.00,1115.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,110.00,630.00,298225.00,95.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,JZ,Information et communication,2020-07-21
Activite Partielle,310.00,1055.00,459385.00,285.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,150.00,1190.00,328005.00,140.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,LZ,Activités immobilières,2020-07-21
Activite Partielle,1315.00,16030.00,6030635.00,1165.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,825.00,8075.00,2335580.00,720.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1265.00,5095.00,1526250.00,1025.00,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,RU,Autres activités de services,2020-07-21
Activite Partielle,5.00,10.00,4895.00,5.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,55.00,370.00,232105.00,55.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,15.00,1225.00,652380.00,15.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,10.00,1800.00,511525.00,5.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,135.00,3995.00,2069095.00,115.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,10.00,110.00,69095.00,10.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,DE,Industries extractives,2020-07-21
Activite Partielle,310.00,2155.00,1174145.00,300.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,FZ,Construction,2020-07-21
Activite Partielle,615.00,3520.00,1739840.00,565.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,GZ,Commerce,2020-07-21
Activite Partielle,80.00,1360.00,506555.00,70.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,HZ,Transports et entreposage,2020-07-21
Activite Partielle,265.00,1625.00,1106595.00,230.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,25.00,210.00,111260.00,20.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,JZ,Information et communication,2020-07-21
Activite Partielle,75.00,280.00,156235.00,70.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,45.00,195.00,83860.00,40.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,LZ,Activités immobilières,2020-07-21
Activite Partielle,345.00,4955.00,2191880.00,325.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,235.00,2280.00,856045.00,220.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,275.00,1225.00,403710.00,230.00,27,Bourgogne-Franche-Comté,90,Territoire de Belfort,RU,Autres activités de services,2020-07-21
Activite Partielle,140.00,475.00,127405.00,110.00,27,Bourgogne-Franche-Comté,89,Yonne,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,140.00,1205.00,596805.00,125.00,27,Bourgogne-Franche-Comté,89,Yonne,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,55.00,1890.00,905615.00,50.00,27,Bourgogne-Franche-Comté,89,Yonne,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,10.00,1300.00,937600.00,10.00,27,Bourgogne-Franche-Comté,89,Yonne,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,360.00,8545.00,4100130.00,305.00,27,Bourgogne-Franche-Comté,89,Yonne,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,60.00,705.00,245995.00,60.00,27,Bourgogne-Franche-Comté,89,Yonne,DE,Industries extractives,2020-07-21
Activite Partielle,855.00,5295.00,2410170.00,740.00,27,Bourgogne-Franche-Comté,89,Yonne,FZ,Construction,2020-07-21
Activite Partielle,1430.00,10515.00,5592970.00,1280.00,27,Bourgogne-Franche-Comté,89,Yonne,GZ,Commerce,2020-07-21
Activite Partielle,205.00,2740.00,1142125.00,185.00,27,Bourgogne-Franche-Comté,89,Yonne,HZ,Transports et entreposage,2020-07-21
Activite Partielle,755.00,4055.00,2142040.00,630.00,27,Bourgogne-Franche-Comté,89,Yonne,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,35.00,145.00,74760.00,35.00,27,Bourgogne-Franche-Comté,89,Yonne,JZ,Information et communication,2020-07-21
Activite Partielle,190.00,650.00,321495.00,175.00,27,Bourgogne-Franche-Comté,89,Yonne,KZ,Act. financières et d'assurance,2020-07-21
